COMPANY CODE,BUSINESS AREA,CREDIT CONTROL AREA,CUSTOMER,BRANCH,BRANCH NAME,CUSTOMER NAME,DOCUMENT TYPE,DOCUMENT NUMBER,BILLING DOCUMENT,REFERENCE KEY 2,REFERENCE KEY 3,ISSUED DATE,NET DUE DATE,TERMS OF PAYMENT,DUE DAYS,AMOUNT,CLEARING,COMMITTED,BALANCE,CUR.,CREDIT LIMIT,TEXT,NOT OVERDUE,1 TO 30 DD,31 TO 60 DD,> TO 60 - DD,DOC.TYPE,DIVISION,DAYS LATE AT THE END OF THE MONTH,PAYMENTS AND CREDIT NOTES,EMAIL,COMPANY CODE2,# DOCUMENT,CODE
7802,1002,TT00,51043687,67067589,Z007 PRINC,Princes Town Hardware & Sales,X8,5000000021,0,0,0,10/03/2022,10/03/2022,0,1317,12800,0,0,12800,TTD,0,TCL-201072,0,0,0,12800,Bounced Cheque,Cement,1331,0,0,TCL,5000000021,7663
7802,1002,TT00,51043688,67067590,Z007 PRINC,Princes Town Home Store,RV,3400025254,503175618,0,0,8/09/2025,15/09/2025,0,32,4100.51,0,0,4100.51,TTD,10800,0,0,0,4100.51,0,Invoice,Cement,46,0,0,TCL,503175618,6582
7802,1002,TT00,51043688,67067590,Z007 PRINC,Princes Town Home Store,RV,3400027207,503319839,0,0,22/09/2025,29/09/2025,0,18,4100.51,0,0,4100.51,TTD,10800,0,0,4100.51,0,0,Invoice,Cement,32,0,0,TCL,503319839,6582
7802,1002,TT00,51043688,67067590,Z007 PRINC,Princes Town Home Store,RV,3400027458,503379013,0,0,27/09/2025,4/10/2025,0,13,4100.51,0,0,4100.51,TTD,10800,0,0,4100.51,0,0,Invoice,Cement,27,0,0,TCL,503379013,6582
7802,1002,TT00,51043688,67067590,Z007 PRINC,Princes Town Home Store,RV,3400027688,503460555,0,0,6/10/2025,13/10/2025,0,4,4269.04,0,0,4269.04,TTD,10800,0,0,4269.04,0,0,Invoice,Cement,18,0,0,TCL,503460555,6582
7802,1002,TT00,51043688,67067590,Z007 PRINC,Princes Town Home Store,DZ,9000013448,0,RRB01,20250626/0762/,27/06/2025,26/06/2025,0,0,-4100.51,-3960.34,0,-140.17,TTD,10800,DN# 502428921,0,0,0,0,Payment,Cement,127,-140.17,0,TCL,9000013448,6582
7802,1002,TT00,51043689,67067591,Z007 PRISA,Prisan Enterprises Limited,DG,3000083145,503486032,0,0,7/10/2025,7/10/2025,0,10,-113.15,0,0,-113.15,TTD,39920,0,0,0,0,0,Credit Note,Cement,24,-113.15,prisanenterprisesltd@gmail.com,TCL,503486032,5501
7802,1002,TT00,51043689,67067591,Z007 PRISA,Prisan Enterprises Limited,RV,3400028452,503573586,0,0,16/10/2025,23/10/2025,0,-6,15684.53,0,0,15684.53,TTD,39920,0,15684.53,0,0,0,Invoice,Cement,8,0,prisanenterprisesltd@gmail.com,TCL,503573586,5501
7802,1002,TT00,51043689,67067591,Z007 PRISA,Prisan Enterprises Limited,DZ,9000019379,0,RRB01,20251016/7255/,16/10/2025,16/10/2025,0,0,-15701.25,0,0,-15701.25,TTD,39920,PO#0800,0,0,0,0,Payment,Cement,15,-15701.25,prisanenterprisesltd@gmail.com,TCL,9000019379,5501
7802,1002,TT00,51043690,67067592,Z015 PROCR,Procrete Services Limited,X0,3400000523,0,0,0,18/11/2021,3/12/2021,0,1414,16187,9500,0,6687,TTD,0,TCL-818516,0,0,0,6687,Invoice I. L,Cement,1428,0,procreteserviceslimited@gmail.com,TCL,3400000523,4420
7802,1002,TT00,51043690,67067592,Z015 PROCR,Procrete Services Limited,X0,3400000524,0,0,0,30/11/2021,15/12/2021,0,1402,19404,0,0,19404,TTD,0,TCL-819916,0,0,0,19404,Invoice I. L,Cement,1416,0,procreteserviceslimited@gmail.com,TCL,3400000524,4420
7802,1002,TT00,51076008,67174093,PROJECT AND MAINTENA,PROJECT AND MAINTENANCE LIMITED,DY,3000036565,0,TRANSFER,0,2/05/2025,19/11/2024,0,0,-804.94,0,0,-804.94,TTD,0, Ready to process payment,-804.94,0,0,0,Refund,Cement,346,0,projectmlimited@gmail.com,TCL,3000036565,6662
7803,1003,TT01,51076008,67174093,PROJECT AND MAINTENA,PROJECT AND MAINTENANCE LIMITED,DY,3000004642,0,TRANSFER,0,2/05/2025,22/10/2024,0,0,-121.5,0,0,-121.5,TTD,0, Ready to process payment,-121.5,0,0,0,Refund,Concrete / Ready Mix,374,0,projectmlimited@gmail.com,RML,3000004642,6662
7803,1003,TT01,51076807,67176679,PROVAR DISTRIBUTORS,Provar Distributors Limited,DZ,9000000567,0,TRANSFER,0,13/03/2025,13/03/2025,0,0,-20000,-18262.5,0,-1737.5,TTD,0,1-1-1-1-,0,0,0,0,Payment,Concrete / Ready Mix,232,-1737.5,ssankar@provartt.com,RML,9000000567,6943
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,DG,3000059599,502661096,0,0,17/07/2025,17/07/2025,0,92,-2940,-1350,0,-1590,TTD,100000,0,0,0,0,0,Credit Note,Cement,106,-1590,mc625alone@hotmail.com,TCL,502661096,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400027565,503453588,0,0,4/10/2025,18/10/2025,0,-1,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,13,0,mc625alone@hotmail.com,TCL,503453588,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400027595,503469555,0,0,6/10/2025,20/10/2025,0,-3,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,11,0,mc625alone@hotmail.com,TCL,503469555,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400027645,503432294,0,0,2/10/2025,16/10/2025,0,1,12091.28,0,0,12091.28,TTD,100000,0,0,12091.28,0,0,Invoice,Cement,15,0,mc625alone@hotmail.com,TCL,503432294,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028033,503497669,0,0,8/10/2025,22/10/2025,0,-5,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,9,0,mc625alone@hotmail.com,TCL,503497669,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028048,503518263,0,0,10/10/2025,24/10/2025,0,-7,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,7,0,mc625alone@hotmail.com,TCL,503518263,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028200,503471556,0,0,7/10/2025,21/10/2025,0,-4,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,10,0,mc625alone@hotmail.com,TCL,503471556,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028511,503536673,0,0,13/10/2025,27/10/2025,0,-10,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,4,0,mc625alone@hotmail.com,TCL,503536673,9096
7802,1009,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028518,503537232,0,0,13/10/2025,27/10/2025,0,-10,1350,0,0,1350,TTD,100000,0,1350,0,0,0,Invoice,Commercialization,4,0,mc625alone@hotmail.com,TCL,503537232,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028637,503543866,0,0,14/10/2025,28/10/2025,0,-11,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,3,0,mc625alone@hotmail.com,TCL,503543866,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028785,503574158,0,0,16/10/2025,30/10/2025,0,-13,12091.28,0,0,12091.28,TTD,100000,0,12091.28,0,0,0,Invoice,Cement,1,0,mc625alone@hotmail.com,TCL,503574158,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028828,503568137,0,0,15/10/2025,29/10/2025,0,-12,8060.85,0,0,8060.85,TTD,100000,0,8060.85,0,0,0,Invoice,Cement,2,0,mc625alone@hotmail.com,TCL,503568137,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,RV,3400028829,503568138,0,0,15/10/2025,29/10/2025,0,-12,4030.43,0,0,4030.43,TTD,100000,0,4030.43,0,0,0,Invoice,Cement,2,0,mc625alone@hotmail.com,TCL,503568138,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,DZ,9000010816,0,RRB01,20250524/1192/,23/05/2025,24/05/2025,0,0,-12092,-11916.32,0,-175.68,TTD,100000,INV# 501852354,0,0,0,0,Payment,Cement,160,-175.68,mc625alone@hotmail.com,TCL,9000010816,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,DZ,9000014455,0,RRB01,20250711/1742/,14/07/2025,11/07/2025,0,0,-12092,-12071.71,0,-20.29,TTD,100000,INV# 502502613,0,0,0,0,Payment,Cement,112,-20.29,mc625alone@hotmail.com,TCL,9000014455,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,DZ,9000015389,0,RRB01,20250731/1768/,4/08/2025,31/07/2025,0,0,-20476.11,-14791.28,0,-5684.83,TTD,100000,DN#502809538,0,0,0,0,Payment,Cement,92,-5684.83,mc625alone@hotmail.com,TCL,9000015389,9096
7802,1002,TT00,51043694,67067596,CRMA Z007 Q.S.P,Q.S.P. Hardware Electrical &,DZ,9000019600,0,RRB01,20251004/1146/,4/10/2025,4/10/2025,0,0,-12092,-11987.33,0,-104.67,TTD,100000,INV#503283248,0,0,0,0,Payment,Cement,27,-104.67,mc625alone@hotmail.com,TCL,9000019600,9096
7802,1002,TT00,51043695,67067597,ZCON QCD C,QCD Construction Company Ltd,RD,5000011229,0,FCZ01,20250908/3782/,30/09/2025,30/09/2025,0,17,11881.01,0,0,11881.01,TTD,3,0,0,11881.01,0,0,Bounced Cheque,Cement,31,0,qcdsarahbaboolal@gmail.com,TCL,5000011229,8015
7802,1002,TT00,51044643,67069898,Z007 QPS L,QPS Ltd.,DZ,9000009174,0,TRANSFER,0,1/05/2025,1/05/2025,0,0,-2258.2,-2218.78,0,-39.42,TTD,11770,1-1-PO#PO-5335,0,0,0,0,Payment,Cement,183,-39.42,0,TCL,9000009174,9227
7802,1002,TT00,51043696,67067598,Z007 QUICK,Quicksilver Convenience Limited,RV,3400026134,503310128,0,0,20/09/2025,27/09/2025,0,20,13312.69,0,0,13312.69,TTD,20000,0,0,13312.69,0,0,Invoice,Cement,34,0,l.dukeran@quicksilvertt.com,TCL,503310128,6934
7802,1002,TT00,51043697,67067599,Z007 R & K,R & K Hardware & Industrial,RV,3400028759,503565587,0,0,15/10/2025,22/10/2025,0,-5,13312.69,0,0,13312.69,TTD,25000,0,13312.69,0,0,0,Invoice,Cement,9,0,randkhardware@gmail.com,TCL,503565587,5853
7802,1002,TT00,51043698,67070477,Z007 R AND,R and C Hardware Ltd,DZ,9000017276,0,TRANSFER,0,27/08/2025,27/08/2025,0,0,-4170,0,0,-4170,TTD,20010,1-1-RETURNED CHQ 1314-PO# 033-INV# 502999714,0,0,0,0,Payment,Cement,65,-4170,christineramdeen16@gmail.com,TCL,9000017276,4772
7803,1004,TT01,51043701,67067602,ZCON R MAH,R Mahabir & Sons,DZ,9000000438,0,TRANSFER,0,27/02/2025,27/02/2025,0,0,-16312.5,-12641.4,0,-3671.1,TTD,0,1-1-1-1-PO#3061.,0,0,0,0,Payment,Aggregates,246,-3671.1,r.mahabirandsons@gmail.com,RML,9000000438,1529
7803,1004,TT01,51043701,67067602,ZCON R MAH,R Mahabir & Sons,DZ,9000000527,0,TRANSFER,0,18/02/2025,18/02/2025,0,0,-8156.25,-6177.15,0,-1979.1,TTD,0,1-1-PO#3059,0,0,0,0,Payment,Aggregates,255,-1979.1,r.mahabirandsons@gmail.com,RML,9000000527,1529
7802,1002,TT00,51043702,67067603,Z007 R. A.,R. A. Mohammed Transport & General,DZ,9000009546,0,TRANSFER,0,9/05/2025,9/05/2025,0,0,-4297.38,-4128.86,0,-168.52,TTD,17120,1-1-PO#043,0,0,0,0,Payment,Cement,175,-168.52,0,TCL,9000009546,9448
7802,1002,TT00,51043702,67067603,Z007 R. A.,R. A. Mohammed Transport & General,DZ,9000014734,0,TRANSFER,0,16/05/2025,16/05/2025,0,0,-2148.69,-1980.17,0,-168.52,TTD,17120,1-1-PO# 282. - INV# 502006143,0,0,0,0,Payment,Cement,168,-168.52,0,TCL,9000014734,9448
7802,1002,TT00,51043703,67067604,Z007 R. MA,R. Maye Hardware & Superstore,RV,3400028720,503538528,0,0,13/10/2025,20/10/2025,0,-3,15841.35,0,0,15841.35,TTD,96300,0,15841.35,0,0,0,Invoice,Cement,11,0,r.mayehardwaremanagement@yahoo.com,TCL,503538528,8367
7802,1002,TT00,51043703,67067604,Z007 R. MA,R. Maye Hardware & Superstore,DZ,9000018828,0,FCZ01,20250910/6706/,26/09/2025,10/09/2025,0,0,-15841.35,-7920.68,0,-7920.67,TTD,96300,PO#30252,0,0,0,0,Payment,Cement,51,-7920.67,r.mayehardwaremanagement@yahoo.com,TCL,9000018828,8367
7802,1002,TT00,51043703,67067604,Z007 R. MA,R. Maye Hardware & Superstore,DZ,9000019630,0,FCZ01,20250919/6728/,4/10/2025,19/09/2025,0,0,-31682.7,-15841.35,0,-15841.35,TTD,96300,OR# 503442232,0,0,0,0,Payment,Cement,42,-15841.35,r.mayehardwaremanagement@yahoo.com,TCL,9000019630,8367
7802,1002,TT00,51043703,67067604,Z007 R. MA,R. Maye Hardware & Superstore,DZ,9000023438,0,FCZ01,20241016/5711/,18/10/2024,16/10/2024,0,0,-29610,-22897.5,0,-6712.5,TTD,96300,PO# 26129,0,0,0,0,Payment,Cement,380,-6712.5,r.mayehardwaremanagement@yahoo.com,TCL,9000023438,8367
7802,1002,TT00,51043703,67067604,Z007 R. MA,R. Maye Hardware & Superstore,DZ,9000028200,0,FCZ01,20241205/5872/,9/12/2024,5/12/2024,0,0,-7462.5,-7402.5,0,-60,TTD,96300,PO#26684,0,0,0,0,Payment,Cement,330,-60,r.mayehardwaremanagement@yahoo.com,TCL,9000028200,8367
7802,1002,TT00,51043705,67067606,Z007 R.SAW,R.Sawh Hardware and General,DZ,9000020115,0,OTHER,1678/7118/0326/0,17/10/2025,17/10/2025,0,0,-3899.22,0,0,-3899.22,TTD,10060,OR# 503584431,0,0,0,0,Payment,Cement,14,-3899.22,r_sawh@hotmail.com,TCL,9000020115,6205
7802,1002,TT00,51066166,67140387,RAAD HARDWARE,RAAD Hardware Supplies Company,DG,3000108164,500305781,0,0,11/12/2024,11/12/2024,0,310,-27,0,0,-27,TTD,8600,0,0,0,0,0,Credit Note,Cement,324,-27,raadhardsup@yahoo.com,TCL,500305781,7864
7802,1002,TT00,51066166,67140387,RAAD HARDWARE,RAAD Hardware Supplies Company,DZ,9000019453,0,STT01,3124/0196/0826/0,16/10/2025,16/10/2025,0,0,-3697.92,0,0,-3697.92,TTD,8600,PO# 0008110,0,0,0,0,Payment,Cement,15,-3697.92,raadhardsup@yahoo.com,TCL,9000019453,7864
7802,1002,TT00,51043708,67067609,Z007 RAGBI,Ragbir Sigoolam Hardware,RV,3400028951,503584700,0,0,17/10/2025,24/10/2025,0,-7,7920.68,0,0,7920.68,TTD,17120,0,7920.68,0,0,0,Invoice,Cement,7,0,rsigoolam@hotmail.com,TCL,503584700,2962
7802,1002,TT00,51043712,67067613,Z007 RAMBA,Rambal Chan & Sons Hardware &,DZ,9000013645,0,TRANSFER,0,4/06/2025,4/06/2025,0,0,-36276,-35982.48,0,-293.52,TTD,19900,1-1-INV # 502177888 AND 502466854,0,0,0,0,Payment,Cement,149,-293.52,kevinchanksc@gmail.com,TCL,9000013645,7638
7803,1003,TT01,51064922,67136472,RAMJATTAN DEONARINE,RAMJATTAN DEONARINE GROCERY & BAR,DZ,9000000376,0,FCZ01,20250429/2479/,2/05/2025,29/04/2025,0,0,-99711,-97306.5,0,-2404.5,TTD,0,QT 501809110,0,0,0,0,Payment,Concrete / Ready Mix,185,-2404.5,0,RML,9000000376,2628
7802,1002,TT00,51043715,67067616,Z007 RAMKA,Ramkal's Sawmilling Company Limited,DZ,9000020204,0,RBL01,20240802/5614/,4/09/2024,2/08/2024,0,0,-23469.6,-23048.56,0,-421.04,TTD,35640,APPLY TO PO#2801,0,0,0,0,Payment,Cement,455,-421.04,ramkallsroofing@gmail.com,TCL,9000020204,4395
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000058029,502565244,0,0,9/07/2025,9/07/2025,0,100,-2953.13,0,0,-2953.13,TTD,428000,0,0,0,0,0,Credit Note,Cement,114,-2953.13,accounts@ramlaganstt.com,TCL,502565244,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000060835,502662380,0,0,17/07/2025,17/07/2025,0,92,-16800,0,0,-16800,TTD,428000,0,0,0,0,0,Credit Note,Cement,106,-16800,accounts@ramlaganstt.com,TCL,502662380,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000066680,502884011,0,0,8/08/2025,8/08/2025,0,70,-3840,0,0,-3840,TTD,428000,0,0,0,0,0,Credit Note,Cement,84,-3840,accounts@ramlaganstt.com,TCL,502884011,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000073888,503149692,0,0,4/09/2025,4/09/2025,0,43,-4666.67,0,0,-4666.67,TTD,428000,0,0,0,0,0,Credit Note,Cement,57,-4666.67,accounts@ramlaganstt.com,TCL,503149692,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000079632,503332127,0,0,23/09/2025,23/09/2025,0,24,-61.95,0,0,-61.95,TTD,428000,0,0,0,0,0,Credit Note,Cement,38,-61.95,accounts@ramlaganstt.com,TCL,503332127,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000080762,503379848,0,0,27/09/2025,27/09/2025,0,20,-472.5,0,0,-472.5,TTD,428000,0,0,0,0,0,Credit Note,Cement,34,-472.5,accounts@ramlaganstt.com,TCL,503379848,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000082825,503459862,0,0,5/10/2025,5/10/2025,0,12,-57.14,0,0,-57.14,TTD,428000,0,0,0,0,0,Credit Note,Cement,26,-57.14,accounts@ramlaganstt.com,TCL,503459862,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DG,3000082959,503497140,0,0,8/10/2025,8/10/2025,0,9,-4637.5,0,0,-4637.5,TTD,428000,0,0,0,0,0,Credit Note,Cement,23,-4637.5,accounts@ramlaganstt.com,TCL,503497140,3314
7802,1009,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400025851,503244211,0,0,15/09/2025,22/09/2025,0,25,1125,0,0,1125,TTD,428000,0,0,1125,0,0,Invoice,Commercialization,39,0,accounts@ramlaganstt.com,TCL,503244211,3314
7802,1009,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400027106,503323053,0,0,22/09/2025,29/09/2025,0,18,1125,0,0,1125,TTD,428000,0,0,1125,0,0,Invoice,Commercialization,32,0,accounts@ramlaganstt.com,TCL,503323053,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400027475,503379883,0,0,27/09/2025,11/10/2025,0,6,31997.7,12244.57,0,19753.13,TTD,428000,0,0,19753.13,0,0,Invoice,Cement,20,0,accounts@ramlaganstt.com,TCL,503379883,3314
7802,1009,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400028260,503497644,0,0,8/10/2025,15/10/2025,0,2,1125,0,0,1125,TTD,428000,0,0,1125,0,0,Invoice,Commercialization,16,0,accounts@ramlaganstt.com,TCL,503497644,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400028703,503537730,0,0,13/10/2025,27/10/2025,0,-10,34694.1,0,0,34694.1,TTD,428000,0,34694.1,0,0,0,Invoice,Cement,4,0,accounts@ramlaganstt.com,TCL,503537730,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400028721,503538539,0,0,13/10/2025,27/10/2025,0,-10,34694.1,0,0,34694.1,TTD,428000,0,34694.1,0,0,0,Invoice,Cement,4,0,accounts@ramlaganstt.com,TCL,503538539,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,RV,3400028910,503577702,0,0,16/10/2025,30/10/2025,0,-13,31997.7,0,0,31997.7,TTD,428000,0,31997.7,0,0,0,Invoice,Cement,1,0,accounts@ramlaganstt.com,TCL,503577702,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DZ,9000011974,0,STT01,20221201/4867/,30/11/2022,1/12/2022,0,0,-177879.72,-177879.67,0,-0.05,TTD,428000,APPLY TO ORDER#223102361,0,0,0,0,Payment,Cement,1065,-0.05,accounts@ramlaganstt.com,TCL,9000011974,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DZ,9000013686,0,STT01,20250630/9598/,4/07/2025,30/06/2025,0,0,-1125,0,0,-1125,TTD,428000,INV#502320434,0,0,0,0,Payment,Cement,123,-1125,accounts@ramlaganstt.com,TCL,9000013686,3314
7802,1002,TT00,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DZ,9000019830,0,STT01,20251011/0004/,11/10/2025,11/10/2025,0,0,-164963.83,-69388.2,0,-95575.63,TTD,428000,PO# 92312 CN#502884011/503149692,0,0,0,0,Payment,Cement,20,-95575.63,accounts@ramlaganstt.com,TCL,9000019830,3314
7803,1003,TT01,51043716,67067617,CRMA ZC14 RAMLA,Ramlagan's General Hardware,DZ,9000001734,0,STT01,20250815/9802/,18/08/2025,15/08/2025,0,0,-5034.38,-4978.13,0,-56.25,TTD,0,OR# 502907429,0,0,0,0,Payment,Concrete / Ready Mix,77,-56.25,accounts@ramlaganstt.com,RML,9000001734,3314
7802,1002,TT00,51043717,67067618,Z007 RAMOU,Ramoutar's Hardware Limited,RV,3400028621,503540500,0,0,14/10/2025,21/10/2025,0,-4,8201.03,0,0,8201.03,TTD,19900,0,8201.03,0,0,0,Invoice,Cement,10,0,raj7186@yahoo.com,TCL,503540500,2233
7802,1002,TT00,51043718,67067619,Z007 RAMSU,"Ramsumair Hardware Limited,",RV,3400027624,503429408,0,0,2/10/2025,9/10/2025,0,8,8201.03,0,0,8201.03,TTD,34240,0,0,8201.03,0,0,Invoice,Cement,22,0,ramsumairhardware@hotmail.com,TCL,503429408,1152
7802,1002,TT00,51043718,67067619,Z007 RAMSU,"Ramsumair Hardware Limited,",RV,3400028736,503561829,0,0,15/10/2025,22/10/2025,0,-5,8201.03,0,0,8201.03,TTD,34240,0,8201.03,0,0,0,Invoice,Cement,9,0,ramsumairhardware@hotmail.com,TCL,503561829,1152
7802,1002,TT00,51043719,67071702,Z030 ZCON RANDY,Randy Ramtahal General Contractors,RV,3400000213,500518478,0,0,4/01/2025,3/02/2025,0,256,28302.26,18000,0,10302.26,TTD,42000,0,0,0,0,10302.26,Invoice,Cement,270,0,rrgcltd@gmail.com,TCL,500518478,9071
7802,1002,TT00,51043720,67067620,RATTAN AND SON HARDW,Rattan and Son Hardware,RV,3400028787,503574542,0,0,16/10/2025,23/10/2025,0,-6,4100.51,0,0,4100.51,TTD,0,0,4100.51,0,0,0,Invoice,Cement,8,0,angiesoomair27@gmail.com,TCL,503574542,7990
7803,1003,TT01,51079866,67187045,RAWLE KALLIECHARAN,RAWLE KALLIECHARAN,DZ,9000000238,0,0,0,7/03/2025,7/03/2025,0,0,-15000,-14962.5,0,-37.5,TTD,0,QT-501195374,0,0,0,0,Payment,Concrete / Ready Mix,238,-37.5,rawle-kall@gmail.com,RML,9000000238,3164
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004833,503555833,0,0,14/10/2025,14/10/2025,0,3,3178.8,0,0,3178.8,TTD,0,0,0,3178.8,0,0,Invoice,Aggregates,17,0,admin-premiumblocks@rdgrouptt.com,RML,503555833,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004834,503555834,0,0,14/10/2025,14/10/2025,0,3,8876.7,0,0,8876.7,TTD,0,0,0,8876.7,0,0,Invoice,Aggregates,17,0,admin-premiumblocks@rdgrouptt.com,RML,503555834,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004957,503572037,0,0,15/10/2025,15/10/2025,0,2,5362.88,0,0,5362.88,TTD,0,0,0,5362.88,0,0,Invoice,Aggregates,16,0,admin-premiumblocks@rdgrouptt.com,RML,503572037,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004959,503582299,0,0,16/10/2025,16/10/2025,0,1,68978.48,0,0,68978.48,TTD,0,0,0,68978.48,0,0,Invoice,Aggregates,15,0,admin-premiumblocks@rdgrouptt.com,RML,503582299,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004960,503582300,0,0,16/10/2025,16/10/2025,0,1,3204,0,0,3204,TTD,0,0,0,3204,0,0,Invoice,Aggregates,15,0,admin-premiumblocks@rdgrouptt.com,RML,503582300,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,RV,3400004961,503582501,0,0,16/10/2025,16/10/2025,0,1,6133.05,0,0,6133.05,TTD,0,0,0,6133.05,0,0,Invoice,Aggregates,15,0,admin-premiumblocks@rdgrouptt.com,RML,503582501,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,DZ,9000000258,0,OTHER,0045/7377/0000/0,27/03/2025,27/03/2025,0,0,-100000,-97250.95,0,-2749.05,TTD,0,PO#20250326/PBL/014,0,0,0,0,Payment,Aggregates,218,-2749.05,admin-premiumblocks@rdgrouptt.com,RML,9000000258,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,DZ,9000000516,0,RRB01,9444/7487/0000/0,3/02/2025,3/02/2025,0,0,-16875,-13735.7,0,-3139.3,TTD,0,PO#20250131/PBL/013,0,0,0,0,Payment,Aggregates,270,-3139.3,admin-premiumblocks@rdgrouptt.com,RML,9000000516,1975
7803,1004,TT01,51078535,67182361,RD GLOBAL LTD,RD Global Ltd,DZ,9000000900,0,OTHER,0045/6171/0000/0,8/05/2025,8/05/2025,0,0,-32750,-31799.15,0,-950.85,TTD,0,PO#20250507/PBL/016,0,0,0,0,Payment,Aggregates,176,-950.85,admin-premiumblocks@rdgrouptt.com,RML,9000000900,1975
